search URL:,https://patents.google.com/?assignee=Univ+Leeds&after=filing:20100101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
EP-2972384-B1,"Use of acy-1 as a marker of ischaemia/reperfusion, delayed graft function and graft viability as well as method thereof ",University of Leeds,"Rosamonde Elizabeth BANKS, Matthew Peter Welberry SMITH, Peter John SELBY, Andrew LEWINGTON",2013-03-13,2014-03-13,2017-07-26,2017-07-26,https://patents.google.com/patent/EP2972384B1/en,https://patentimages.storage.googleapis.com/25/44/ea/b0e9005add6b46/imgf0001.png
EP-3781669-A1,Device for supporting development of a cell or tissue derived from the ovary ,University of Leeds,"Virginia Pensabene, Helen Mary PICTON, Paul Joseph MCKEEGAN, Francesco COLUCCI",2018-04-18,2019-04-18,2021-02-24,,https://patents.google.com/patent/EP3781669A1/en,
EP-2822603-A1,Diagnostic marker compounds and their use ,The University Of Leeds,"Sikha SAHA, Gin Jose, Animesh Jha",2012-03-07,2013-03-07,2015-01-14,,https://patents.google.com/patent/EP2822603A1/en,
GB-201209043-D0,Novel composite materials ,Univ Leeds,,2012-05-22,2012-05-22,2012-07-04,,https://patents.google.com/patent/GB201209043D0/en,
US-2019233793-A1,Biocompatible matrices for the transfer of biological molecules ,University Of Leeds,Georg Feichtinger,2016-07-21,2017-07-20,2019-08-01,,https://patents.google.com/patent/US20190233793A1/en,https://patentimages.storage.googleapis.com/03/64/e7/8cfae5527f0290/US20190233793A1-20190801-D00000.png
EP-3188665-A1,Orthopaedic medical device ,University of Leeds,"Thomas BABOOLAL, Elena A JONES, Dennis Mcgonagle",2014-09-04,2015-09-04,2017-07-12,,https://patents.google.com/patent/EP3188665A1/en,
EP-3454651-A1,Formulation ,"University Of Leeds, Asymptote Limited","Benjamin John MURRAY, Thomas Francis WHALE, Theodore William WILSON, George John Morris",2016-05-12,2017-05-12,2019-03-20,,https://patents.google.com/patent/EP3454651A1/en,
GB-2537634-A,Rotary desiccant wheel ,Univ Leeds Innovations Ltd,"Hughes Ben, Bernard O'connor Dominic, Kaiser Calautit John",2015-04-21,2015-04-21,2016-10-26,,https://patents.google.com/patent/GB2537634A/en,
GB-2509795-B,Energy storage heat collecting element ,"Denton St Leo Nation Deju, Univ Leeds Innovations Ltd",Denton St Leo Nation Deju,2013-01-09,2013-05-22,2016-08-03,2016-08-03,https://patents.google.com/patent/GB2509795B/en,
US-2013267725-A1,Compounds for use as ligands ,University Of Leeds,"John Blacker, Kevin Treacher, Thomas Screen",2008-01-25,2013-06-07,2013-10-10,,https://patents.google.com/patent/US20130267725A1/en,https://patentimages.storage.googleapis.com/b0/05/01/6e6daece70fa80/US20130267725A1-20131010-D00001.png
US-2013040848-A1,Methods and Devices for Detecting Structural Changes in a Molecule Measuring Electrochemical Impedance ,"Medical Research Council, University Of Leeds","Paul Ko Ferrigno, Christoph Walti, David Evans, Steven Johnson, Alexander Giles Davies",2006-09-16,2012-09-28,2013-02-14,,https://patents.google.com/patent/US20130040848A1/en,https://patentimages.storage.googleapis.com/c1/99/de/82ace32c4ffd44/US20130040848A1-20130214-D00000.png
US-2014349196-A1,Galvanic cells and components therefor ,University Of Leeds,"Ian WARD, Hugh Hubbard, Simon Charles Wellings, Jerry Barker",2011-12-09,2012-12-07,2014-11-27,,https://patents.google.com/patent/US20140349196A1/en,https://patentimages.storage.googleapis.com/2f/5d/8b/03c4fc925a56f6/US20140349196A1-20141127-D00000.png
US-2018317889-A1,Analogue time division multiplexing for cable reduction in imaging catheters ,"Georgia Tech Research Corporation, University Of Leeds","Thomas Carpenter, M. Wasequr Rashid, F. Levent Degertekin, Stevan Freear, David Matthew Joseph Cowell",2015-10-15,2016-10-14,2018-11-08,,https://patents.google.com/patent/US20180317889A1/en,https://patentimages.storage.googleapis.com/5c/0a/c9/ff56a525dea8f1/US20180317889A1-20181108-D00000.png
WO-2017094266-A1,Composite material and method for improving damping property thereof ,"Mitsubishi Chemical Holdings Corporation, Eth Zurich, University Of Leeds","Andrei A. GUSEV, Peter J. Hine, Anthony P. UNWIN, Ian M. Ward, Masato Fujita, Eiji Tanaka",2015-12-02,2016-12-01,2017-06-08,,https://patents.google.com/patent/WO2017094266A1/en,https://patentimages.storage.googleapis.com/09/29/39/1a57503e9066f8/JPOXMLDOC01-appb-D000001.png
CA-2836198-A1,Modified plant cell ,"University Of Leeds, Stefan Kepinski, Martin Kieffer, Suruchi Roychoudhry","Stefan Kepinski, Martin Kieffer, Suruchi Roychoudhry",2013-12-09,2013-12-09,2015-06-09,,https://patents.google.com/patent/CA2836198A1/en,
WO-2011070322-A1,An interactive rehabilitation computer peripheral system ,The University Of Leeds,"Martin Levesley, Bipin Bhakta",2009-12-08,2010-12-08,2011-06-16,,https://patents.google.com/patent/WO2011070322A1/en,
WO-2014080174-A1,Proton exchange membrane fuel cell ,University Of Leeds,"Mohammed POURKASHANIAN, Mohammed Saeed ISMAIL, Derek Binns INGHAM, Kevin James HUGHES, Lin Ma",2012-11-20,2013-11-08,2014-05-30,,https://patents.google.com/patent/WO2014080174A1/en,
BR-102013031887-A2,"plant cell, isolated nucleic acid molecule, plant, seed, method for manipulating the growth angle of a plant root and / or bud ",Univ Leeds,"Martin Kieffer, Stefan Kepinski, Suruchi Roychoudhry",2013-12-11,2013-12-11,2015-11-17,,https://patents.google.com/patent/BR102013031887A2/en,
WO-2012120266-A1,Sensor apparatus and use thereof ,University Of Leeds,"Andrew Lawrence NELSON, Alexander Vakourov",2011-03-10,2012-03-12,2012-09-13,,https://patents.google.com/patent/WO2012120266A1/en,
WO-2011110825-A1,Biosensor apparatus and use thereof ,University Of Leeds,"Andrew Lawrence Nelson, Alexander Vakourov",2010-03-09,2011-03-09,2011-09-15,,https://patents.google.com/patent/WO2011110825A1/en,
GB-201416558-D0,Detectors ,Univ Leeds,,2014-09-19,2014-09-19,2014-11-05,,https://patents.google.com/patent/GB201416558D0/en,
EP-3738590-A1,Dietary supplement comprising amino acids for the treatment of sarcopenia ,Leeds Beckett University,"Roderick Frederick Gerardus Joseph King, Theocharis Ispoglou, Helen White",2013-07-31,2014-06-18,2020-11-18,,https://patents.google.com/patent/EP3738590A1/en,
ES-2914325-T3,Englerin derivatives for cancer treatment ,"Us Health, Fundacio Institut Catala Dinvestigacio Quim, Univ Delaware, Univ Leeds Innovations Ltd, Univ Rovira I Virgili","John Beutler, Antonio Echavarren, William Chain, David Beech, Zhenhua Wu, Jean-Simon Suppo, Fernando Bravo, Hussein Rubaiy",2017-07-06,2018-07-05,2022-06-09,2022-06-09,https://patents.google.com/patent/ES2914325T3/en,
GB-201211102-D0,Hybrid self reinforced composite material ,"Univ Leuven Kath, Univ Leeds",,2012-06-22,2012-06-22,2012-08-01,,https://patents.google.com/patent/GB201211102D0/en,
WO-2018078369-A1,Viral packaging signals ,"The University Of York, University Of Leeds, University Of Helsinki","Reidun TWAROCK, Eric Charles DYKEMAN, Peter Stockley, Simon White, Sarah Butcher, Shabih SHAKEEL",2016-10-26,2017-10-26,2018-05-03,,https://patents.google.com/patent/WO2018078369A1/en,
GB-201708709-D0,Virus like particle ,"Univ York, Univ Leeds Innovations Ltd",,2017-06-01,2017-06-01,2017-07-19,,https://patents.google.com/patent/GB201708709D0/en,
GB-201211071-D0,Hybrid self reinforced composite material ,"Univ Leuven Kath, Univ Leeds",,2012-06-22,2012-06-22,2012-08-01,,https://patents.google.com/patent/GB201211071D0/en,
WO-2021122898-A1,A surface force apparatus and a method of use ,"University Of Leeds, Centre National De La Recherche Scientifique, Université Grenoble Alpes","Ralf Peter RICHTER, Anders Rickard FROST, Delphine Debarre, Saikat Jana",2019-12-19,2020-12-17,2021-06-24,,https://patents.google.com/patent/WO2021122898A1/en,
GB-201701854-D0,A medical device for sintering and coating ,Univ Leeds Innovations Ltd,,2017-02-03,2017-02-03,2017-03-22,,https://patents.google.com/patent/GB201701854D0/en,
GB-201806311-D0,Device for supporting development of a cell or tissue derived from the ovary ,Univ Leeds Innovations Ltd,,2018-04-18,2018-04-18,2018-05-30,,https://patents.google.com/patent/GB201806311D0/en,
GB-202007546-D0,Formulation ,Univ Leeds Innovations Ltd,,2020-05-20,2020-05-20,2020-07-01,,https://patents.google.com/patent/GB202007546D0/en,
GB-201102831-D0,Follicle culture ,"Leeds Teaching Hospitals Nhs Trust, Univ Leeds",,2011-02-18,2011-02-18,2011-04-06,,https://patents.google.com/patent/GB201102831D0/en,
GB-201918008-D0,Determining spatial relationship between upper teeth and facial skeleton ,Univ Leeds Innovations Ltd,,2019-12-09,2019-12-09,2020-01-22,,https://patents.google.com/patent/GB201918008D0/en,
GB-202006260-D0,Stain Assessment ,"Leeds Teaching Hospitals Nhs Trust, Univ Leeds Innovations Ltd",,2020-04-28,2020-04-28,2020-06-10,,https://patents.google.com/patent/GB202006260D0/en,
GB-201001982-D0,Follicle culture ,"Leeds Teaching Hospitals Nhs T, Univ Leeds",,2010-02-08,2010-02-08,2010-03-24,,https://patents.google.com/patent/GB201001982D0/en,
GB-201704905-D0,Hair shaping material ,"Croda Europe Ltd, Univ Leeds Innovations Ltd",,2017-03-28,2017-03-28,2017-05-10,,https://patents.google.com/patent/GB201704905D0/en,
GB-201708816-D0,Low temperature dyeing method ,Univ Leeds Innovations Ltd,,2017-06-02,2017-06-02,2017-07-19,,https://patents.google.com/patent/GB201708816D0/en,
GB-202012435-D0,Controlling a vehicle ,Univ Leeds Innovations Ltd,,2020-08-10,2020-08-10,2020-09-23,,https://patents.google.com/patent/GB202012435D0/en,
GB-2609805-A,Test slides and methods of production in stain assessment ,"Leeds Teaching Hospitals Nhs Trust, Univ Leeds Innovations Ltd","Brettle David, Treanor Darren, Dunn Catriona",2020-04-28,2021-04-28,2023-02-15,,https://patents.google.com/patent/GB2609805A/en,
GB-202110001-D0,Tribological composites ,Univ Leeds Innovations Ltd,,2021-07-12,2021-07-12,2021-08-25,,https://patents.google.com/patent/GB202110001D0/en,
GB-201713645-D0,Colouration system ,Univ Leeds Innovations Ltd,,2017-08-24,2017-08-24,2017-10-11,,https://patents.google.com/patent/GB201713645D0/en,
GB-202006256-D0,Stain assessment ,"Leeds Teaching Hospitals Nhs Trust, Univ Leeds Innovations Ltd",,2020-04-28,2020-04-28,2020-06-10,,https://patents.google.com/patent/GB202006256D0/en,
GB-202004276-D0,A learnt approach for the design of magnetically actuated shape forming soft tentacle robots ,Univ Leeds Innovations Ltd,,2020-03-24,2020-03-24,2020-05-06,,https://patents.google.com/patent/GB202004276D0/en,
GB-201807987-D0,Reduction in microbial growth ,Univ Leeds Innovations Ltd,,2018-05-17,2018-05-17,2018-07-04,,https://patents.google.com/patent/GB201807987D0/en,
GB-201811808-D0,Composite materials ,Univ Leeds Innovations Ltd,,2018-07-19,2018-07-19,2018-09-05,,https://patents.google.com/patent/GB201811808D0/en,
GB-201813854-D0,Colouration system ,Univ Leeds Innovations Ltd,,2018-08-24,2018-08-24,2018-10-10,,https://patents.google.com/patent/GB201813854D0/en,
GB-201814766-D0,Quantum cascade laser ,Univ Leeds Innovations Ltd,,2018-09-11,2018-09-11,2018-10-24,,https://patents.google.com/patent/GB201814766D0/en,
CN-111247229-A,Aligned nematic elastomers ,利兹大学,"海伦-弗朗西斯·格利森, 德维什·阿尔温德·米斯特里",2017-10-19,2018-10-18,2020-06-05,,https://patents.google.com/patent/CN111247229A/en,https://patentimages.storage.googleapis.com/a6/a0/10/63fff74b35414c/HDA0002457915480000012.png
GB-202002891-D0,Analyte detection ,Univ Leeds Innovations Ltd,,2020-02-28,2020-02-28,2020-04-15,,https://patents.google.com/patent/GB202002891D0/en,
GB-201900482-D0,Catalytic converter ,Univ Leeds Innovations Ltd,,2019-01-14,2019-01-14,2019-02-27,,https://patents.google.com/patent/GB201900482D0/en,
GB-201911447-D0,Multi-compnent method and system ,Univ Leeds Innovations Ltd,,2019-08-09,2019-08-09,2019-09-25,,https://patents.google.com/patent/GB201911447D0/en,
GB-202205312-D0,A climbing robot ,"Univ Leeds Innovations Ltd, Acuity Robotics Ltd",,2022-04-11,2022-04-11,2022-05-25,,https://patents.google.com/patent/GB202205312D0/en,
GB-201914137-D0,Modified Plants ,Univ Leeds Innovations Ltd,,2019-10-01,2019-10-01,2019-11-13,,https://patents.google.com/patent/GB201914137D0/en,
GB-202205764-D0,Tribological composites ,Univ Leeds Innovations Ltd,,2022-04-20,2022-04-20,2022-06-01,,https://patents.google.com/patent/GB202205764D0/en,
GB-202211203-D0,Formulation ,Univ Leeds Innovations Ltd,,2022-08-01,2022-08-01,2022-09-14,,https://patents.google.com/patent/GB202211203D0/en,
GB-201021699-D0,Assay of functional cell viability ,Univ Leeds,,2010-12-22,2010-12-22,2011-02-02,,https://patents.google.com/patent/GB201021699D0/en,
GB-202103654-D0,Bone repair kit ,Univ Leeds Innovations Ltd,,2021-03-16,2021-03-16,2021-04-28,,https://patents.google.com/patent/GB202103654D0/en,
GB-201109171-D0,Plant promoter capable of an adaptive activation profile in response to environmental factors ,Univ Leeds,,2011-06-01,2011-06-01,2011-07-13,,https://patents.google.com/patent/GB201109171D0/en,
GB-202019565-D0,Ultrasound transmitter ,Univ Leeds Innovations Ltd,,2020-12-11,2020-12-11,2021-01-27,,https://patents.google.com/patent/GB202019565D0/en,
GB-201104102-D0,Process for the resolution of amino alcohol compounds ,Univ Leeds,,2011-03-10,2011-03-10,2011-04-27,,https://patents.google.com/patent/GB201104102D0/en,
GB-201101217-D0,Recording device ,Univ Leeds,,2011-01-25,2011-01-25,2011-03-09,,https://patents.google.com/patent/GB201101217D0/en,
GB-201209308-D0,Secure communication ,Univ Leeds,,2012-05-23,2012-05-23,2012-07-04,,https://patents.google.com/patent/GB201209308D0/en,
GB-201209887-D0,Secure communication ,Univ Leeds,,2012-06-01,2012-06-01,2012-07-18,,https://patents.google.com/patent/GB201209887D0/en,
EP-2869917-A2,Coated microbubbles ,The University Of Leeds,"Stephen Evans, Sally PEYMAN, Jonathan BLOCKLEY",2012-07-03,2013-07-03,2015-05-13,,https://patents.google.com/patent/EP2869917A2/en,
GB-201016150-D0,Acellular vascular products ,Univ Leeds,,2010-09-27,2010-09-27,2010-11-10,,https://patents.google.com/patent/GB201016150D0/en,
GB-201020846-D0,Acellular vascular products ,Univ Leeds,,2010-12-09,2010-12-09,2011-01-19,,https://patents.google.com/patent/GB201020846D0/en,
GB-201020069-D0,Novel dyeing system ,Univ Leeds,,2010-11-26,2010-11-26,2011-01-12,,https://patents.google.com/patent/GB201020069D0/en,
GB-201002360-D0,Novel biomarkers for vascular disease ,Univ Leeds,,2010-02-12,2010-02-12,2010-03-31,,https://patents.google.com/patent/GB201002360D0/en,
GB-201004099-D0,Process for the resolution of amino alcohol compounds ,Univ Leeds,,2010-03-12,2010-03-12,2010-04-28,,https://patents.google.com/patent/GB201004099D0/en,
GB-201009161-D0,Low flow indicator ,Univ Leeds,,2010-06-02,2010-06-02,2010-07-14,,https://patents.google.com/patent/GB201009161D0/en,
GB-201012863-D0,Novel reactive dyes ,Univ Leeds,,2010-07-30,2010-07-30,2010-09-15,,https://patents.google.com/patent/GB201012863D0/en,
GB-201014771-D0,Training device ,Univ Leeds,,2010-09-06,2010-09-06,2010-10-20,,https://patents.google.com/patent/GB201014771D0/en,
GB-201211229-D0,Biomarker ,Univ Leeds,,2012-06-25,2012-06-25,2012-08-08,,https://patents.google.com/patent/GB201211229D0/en,
GB-201406863-D0,Compositions comprising variegin ,Univ Leeds,,2014-04-16,2014-04-16,2014-05-28,,https://patents.google.com/patent/GB201406863D0/en,
AU-2013201920-B2,Material Ejection ,University Of Leeds,"Novid Beheshti, Andrew Mcintosh",2005-09-26,2013-03-20,2015-01-22,2015-01-22,https://patents.google.com/patent/AU2013201920B2/en,
GB-201212860-D0,Novel reactive dyes ,Univ Leeds,,2012-07-19,2012-07-19,2012-09-05,,https://patents.google.com/patent/GB201212860D0/en,
GB-202210780-D0,A system for powering a device and method of the same ,Univ Leeds Innovations Ltd,,2022-07-22,2022-07-22,2022-09-07,,https://patents.google.com/patent/GB202210780D0/en,
GB-201221014-D0,Novel dyeing system ,Univ Leeds,,2012-11-22,2012-11-22,2013-01-09,,https://patents.google.com/patent/GB201221014D0/en,
GB-202207769-D0,Split reporter complex ,Univ Leeds Innovations Ltd,,2022-05-26,2022-05-26,2022-07-13,,https://patents.google.com/patent/GB202207769D0/en,
GB-201303371-D0,Process for the resolution of amino alcohol compounds ,Univ Leeds,,2013-02-26,2013-02-26,2013-04-10,,https://patents.google.com/patent/GB201303371D0/en,
GB-201120316-D0,Novel dying system ,Univ Leeds,,2011-11-24,2011-11-24,2012-01-04,,https://patents.google.com/patent/GB201120316D0/en,
GB-202102557-D0,Identification of genomic targets ,Univ Leeds Innovations Ltd,,2021-02-23,2021-02-23,2021-04-07,,https://patents.google.com/patent/GB202102557D0/en,
GB-202210781-D0,An implantable device and charging module for powering the same ,Univ Leeds Innovations Ltd,,2022-07-22,2022-07-22,2022-09-07,,https://patents.google.com/patent/GB202210781D0/en,
GB-202211041-D0,Secure communication ,Univ Leeds Innovations Ltd,,2022-07-28,2022-07-28,2022-09-14,,https://patents.google.com/patent/GB202211041D0/en,
GB-202011738-D0,Triazine compounds ,Univ Leeds Innovations Ltd,,2020-07-29,2020-07-29,2020-09-09,,https://patents.google.com/patent/GB202011738D0/en,
GB-201808417-D0,Copolymer ,Univ Leeds Innovations Ltd,,2018-05-23,2018-05-23,2018-07-11,,https://patents.google.com/patent/GB201808417D0/en,
GB-201806309-D0,Device for supporting development of a cell or tissue derived from the ovary ,Univ Leeds Innovations Ltd,,2018-04-18,2018-04-18,2018-05-30,,https://patents.google.com/patent/GB201806309D0/en,
GB-201718602-D0,Hair shaping material ,"Univ Leeds Innovations Ltd, Croda Europe Ltd",,2017-11-10,2017-11-10,2017-12-27,,https://patents.google.com/patent/GB201718602D0/en,
AU-2016306026-A1,Implantation of ions generated by laser ablation ,University Of Leeds,"Jayakrishnan Chandrappan, Gin Jose, Matthew Murray",2015-08-13,2016-08-12,2018-03-01,,https://patents.google.com/patent/AU2016306026A1/en,
GB-201317315-D0,Novel dyeing system ,Univ Leeds,,2013-10-02,2013-10-02,2013-11-13,,https://patents.google.com/patent/GB201317315D0/en,
GB-201522015-D0,Compunds ,Univ Leeds,,2015-12-14,2015-12-14,2016-01-27,,https://patents.google.com/patent/GB201522015D0/en,
GB-201521912-D0,Compounds ,Univ Leeds,,2015-12-11,2015-12-11,2016-01-27,,https://patents.google.com/patent/GB201521912D0/en,
CN-106432492-A,Antibody combination established aiming at tumor marker and ELISA method thereof ,"广州瑞博奥生物技术有限公司, 利兹大学","黄若磐, 罗数红, 达伦·汤姆林森, 迈克尔·麦克菲尔森, 克里斯汀·蒂德, 吕志强",2015-08-07,2015-08-07,2017-02-22,,https://patents.google.com/patent/CN106432492A/en,
GB-201510670-D0,Novel reactive dyes ,Univ Leeds,,2015-06-17,2015-06-17,2015-07-29,,https://patents.google.com/patent/GB201510670D0/en,
GB-201502377-D0,A medical device and method ,Univ Leeds,,2015-02-13,2015-02-13,2015-04-01,,https://patents.google.com/patent/GB201502377D0/en,
GB-201416545-D0,Novel Method For Treatment Of Substrates ,Univ Leeds,,2014-09-19,2014-09-19,2014-11-05,,https://patents.google.com/patent/GB201416545D0/en,
GB-201413524-D0,Compounds ,Univ Leeds,,2014-07-30,2014-07-30,2014-09-10,,https://patents.google.com/patent/GB201413524D0/en,
GB-202218330-D0,Adaptive ultrasound beamforming ,Univ Leeds Innovations Ltd,,2022-12-06,2022-12-06,2023-01-18,,https://patents.google.com/patent/GB202218330D0/en,
GB-202219045-D0,Synthesis of poly(amino acids) ,Univ Leeds Innovations Ltd,,2022-12-16,2022-12-16,2023-02-01,,https://patents.google.com/patent/GB202219045D0/en,
EP-3883710-A1,Nanomaterials ,University Of Leeds,"Stephen Derek EVANS, Sunjie YE, Alexander Fred Markham, Patricia Louise COLETTA",2018-11-21,2019-11-19,2021-09-29,,https://patents.google.com/patent/EP3883710A1/en,
US-D713753-S,"Flow meter, gauge and measuring instrument ",The University Of Leeds,"Nik Kapur, Douglas Pike, Paul Milner, Doug Stewart",2012-07-31,2012-12-11,2014-09-23,2014-09-23,https://patents.google.com/patent/USD713753S1/en,https://patentimages.storage.googleapis.com/a7/68/91/786e25d8c53887/USD0713753-20140923-D00000.png
EP-4051654-A1,Ceramic ,University Of Leeds,"Steven John Milne, Andrew Paul Brown, Thomas Anthony BROWN",2019-10-31,2020-10-29,2022-09-07,,https://patents.google.com/patent/EP4051654A1/en,
GB-201413527-D0,Compounds ,Univ Leeds,,2014-07-30,2014-07-30,2014-09-10,,https://patents.google.com/patent/GB201413527D0/en,
GB-201411725-D0,Novel reactive dyes ,Univ Leeds,,2014-07-01,2014-07-01,2014-08-13,,https://patents.google.com/patent/GB201411725D0/en,
GB-201403362-D0,Process for the resolution of amino alcohol compounds ,Univ Leeds,,2014-02-26,2014-02-26,2014-04-09,,https://patents.google.com/patent/GB201403362D0/en,
GB-201321628-D0,Treatment of disease ,"Sec Dep For Health The, Univ Leeds Innovations Ltd",,2013-12-06,2013-12-06,2014-01-22,,https://patents.google.com/patent/GB201321628D0/en,
HK-1211876-A1,Composite bone implants ,Univ Leeds,"Eileen Ingham, Gemma Jones, Hazel Fermor, John Fisher, Hasan Jahid",2012-09-04,2015-12-23,2016-06-03,,https://patents.google.com/patent/HK1211876A1/en,
GB-201013928-D0,Control of ras-dependent tumour growth ,Univ Leeds,,2010-08-20,2010-08-20,2010-10-06,,https://patents.google.com/patent/GB201013928D0/en,
GB-201001230-D0,Recording device ,Univ Leeds,,2010-01-26,2010-01-26,2010-03-10,,https://patents.google.com/patent/GB201001230D0/en,
GB-201018615-D0,Novel compounds and use thereof as a medicament ,Univ Leeds,,2010-11-04,2010-11-04,2010-12-22,,https://patents.google.com/patent/GB201018615D0/en,
GB-201102040-D0,Composition and method ,Univ Leeds,,2011-02-07,2011-02-07,2011-03-23,,https://patents.google.com/patent/GB201102040D0/en,
GB-201105629-D0,Self healing of brittle materials ,Univ Leeds,,2011-04-01,2011-04-01,2011-05-18,,https://patents.google.com/patent/GB201105629D0/en,
GB-201111081-D0,Coated microbubbles ,Univ Leeds,,2011-06-29,2011-06-29,2011-08-10,,https://patents.google.com/patent/GB201111081D0/en,
GB-201113230-D0,Novel reactive dyes ,Univ Leeds,,2011-08-01,2011-08-01,2011-09-14,,https://patents.google.com/patent/GB201113230D0/en,
GB-201116426-D0,Novel saccharide based therapeutics ,Univ Leeds,,2011-09-23,2011-09-23,2011-11-02,,https://patents.google.com/patent/GB201116426D0/en,
GB-201119658-D0,Cell ,Univ Leeds,,2011-11-15,2011-11-15,2011-12-28,,https://patents.google.com/patent/GB201119658D0/en,
GB-201203419-D0,Process for the resolution of amono alcohol compounds ,Univ Leeds,,2012-02-28,2012-02-28,2012-04-11,,https://patents.google.com/patent/GB201203419D0/en,
GB-201205616-D0,Recording device ,Univ Leeds,,2012-03-29,2012-03-29,2012-05-16,,https://patents.google.com/patent/GB201205616D0/en,
GB-201209286-D0,Secure communication ,Univ Leeds,,2012-05-23,2012-05-23,2012-07-04,,https://patents.google.com/patent/GB201209286D0/en,
GB-201218496-D0,Cell ,Univ Leeds,,2012-10-16,2012-10-16,2012-11-28,,https://patents.google.com/patent/GB201218496D0/en,
GB-201223524-D0,Composite connective tissue and bone implants ,Univ Leeds,,2012-12-31,2012-12-31,2013-02-13,,https://patents.google.com/patent/GB201223524D0/en,
GB-201312276-D0,Novel reactive dyes ,Univ Leeds,,2013-07-09,2013-07-09,2013-08-21,,https://patents.google.com/patent/GB201312276D0/en,
GB-201317589-D0,Cell ,Univ Leeds,,2013-10-04,2013-10-04,2013-11-20,,https://patents.google.com/patent/GB201317589D0/en,
AR-097606-A1,MODIFIED VEGETABLE CELL ,Univ Leeds Innovations Ltd,"Kieffer Martin, Roychoudhry Suruchi, Kepinski Stefan",2013-12-12,2013-12-12,2016-04-06,,https://patents.google.com/patent/AR097606A1/en,
GB-201410462-D0,Method ,Univ Leeds,,2014-06-12,2014-06-12,2014-07-30,,https://patents.google.com/patent/GB201410462D0/en,
GB-201414845-D0,Novel dyeing system ,Univ Leeds,,2014-08-20,2014-08-20,2014-10-01,,https://patents.google.com/patent/GB201414845D0/en,
WO-2016024073-A1,Wind tower ,University Of Leeds,"Dr. Ben Richard HUGHES, Dominic Bernard O'CONNOR, John Kaiser CALAUTIT",2014-08-15,2014-08-15,2016-02-18,,https://patents.google.com/patent/WO2016024073A1/en,
GB-201510738-D0,Novel dyeing system ,Univ Leeds,,2015-06-18,2015-06-18,2015-08-05,,https://patents.google.com/patent/GB201510738D0/en,
WO-2018178056-A1,Hair shaping material ,"Croda International Plc, University Of Leeds","Patrick James Colver, Neil Howard James, Christopher Michael Carr, David Malcolm Lewis, Peter Jeffrey Broadbent, Muriel Laure Aude RIGOUT",2017-03-28,2018-03-27,2018-10-04,,https://patents.google.com/patent/WO2018178056A1/en,
WO-2020065348-A1,Valve ,University Of Leeds,"Pietro Valdastri, Simone CALÒ, James Henry CHANDLER",2018-09-28,2019-09-27,2020-04-02,,https://patents.google.com/patent/WO2020065348A1/en,
WO-2022066512-A1,Prediction of response to epidermal growth factor receptor-directed therapies using epiregulin and amphiregulin ,"Ventana Medical Systems, Inc., University Of Leeds","Isaac Yuyu BAI, Jennifer Helen BARRETT, Faye ELLIOTT, Wen-wei LIU, Philip QUIRKE, Susan Diane RICHMAN, Jennifer Frances SELIGMANN, Matthew Thomas SEYMOUR, Kandavel Shanmugam, Shalini Singh, Nicholas Paul WEST, Christopher James Michael WILLIAMS, Liping Zhang",2020-09-22,2021-09-17,2022-03-31,,https://patents.google.com/patent/WO2022066512A1/en,
WO-2023285799-A1,Tribological composites ,University Of Leeds,"Liuquan YANG, Nik Roselina BINTI NIK ROSELEY, Robbie Nathan BRITTAIN, Tomasz Witold LISKIEWICZ, Anne Neville",2021-07-12,2022-07-12,2023-01-19,,https://patents.google.com/patent/WO2023285799A1/en,
GB-201002240-D0,Composition and method ,Univ Leeds,,2010-02-10,2010-02-10,2010-03-31,,https://patents.google.com/patent/GB201002240D0/en,
US-2022259273-A1,Compositions and methods for treating protein aggregation-associated diseases ,"The Board Of Trustees Of The Leland Stanford Junior University, The University Of Leeds, University Of Konstanz","Judith Frydman, Sheena E. Radford, Elke Deuerling",2019-03-05,2020-03-04,2022-08-18,,https://patents.google.com/patent/US20220259273A1/en,https://patentimages.storage.googleapis.com/29/b4/ad/5caf63d50f0921/US20220259273A1-20220818-D00000.png
GB-201610483-D0,Novel reactive dyes ,Univ Of Leeds The,,2016-06-16,2016-06-16,2016-08-03,,https://patents.google.com/patent/GB201610483D0/en,
WO-2022123274-A1,Device and method for testing ,"The Leeds And Bradford Boiler Company Limited, The University Of Leeds","Daniel Phillip BURKLE, Robert Anthony JACKLIN",2020-12-11,2021-12-10,2022-06-16,,https://patents.google.com/patent/WO2022123274A1/en,
GB-201621055-D0,Compounds ,Univ Of Leeds The,,2016-12-12,2016-12-12,2017-01-25,,https://patents.google.com/patent/GB201621055D0/en,
GB-201610484-D0,Novel dyeing system ,Univ Of Leeds The,,2016-06-16,2016-06-16,2016-08-03,,https://patents.google.com/patent/GB201610484D0/en,
GB-2527421-B,System and unit for insulating buildings ,Leeds Beckett Univ,"Brooke-Peat Matthew, Gorse Christopher",2014-06-16,2015-06-02,2020-07-15,2020-07-15,https://patents.google.com/patent/GB2527421B/en,
WO-2022051457-A1,Transmembrane beta barrel proteins ,"University Of Washington, The University Of Leeds, A Body Incorporated By Royal","Anastassia VOROBIEVA, David Baker, James Ea HORNE",2020-09-04,2021-09-02,2022-03-10,,https://patents.google.com/patent/WO2022051457A1/en,
